,Raw - Percent Missing,Raw - Count Missing,gradient_filtered_data - Percent Removed,gradient_filtered_data - Count Removed,range_filtered_data - Percent Removed,range_filtered_data - Count Removed,online_filtered_data_map - Percent Removed,online_filtered_data_map - Count Removed,Full Clean - Percent Missing,Full Clean - Count Missing
DHW-T090-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.231481481481481,442,10.231481481481481,442
DHW-T091-GBX-LUBOIL-T-C,3.2870370370370368,142,0.0462962962962963,2,0.0,0,96.66666666666667,4176,100.0,4320
DHW-T092-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,8.796296296296296,380,8.796296296296296,380
DHW-T094-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.092592592592593,436,10.092592592592593,436
DHW-T095-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.421296296296296,407,9.421296296296296,407
DHW-T097-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T100-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.972222222222221,474,10.972222222222221,474
DHW-T101-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.069444444444445,435,10.069444444444445,435
DHW-T102-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.648148148148149,460,10.648148148148149,460
DHW-T103-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.953703703703704,430,9.953703703703704,430
DHW-T104-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.074074074074074,392,9.074074074074074,392
DHW-T105-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.902777777777779,471,10.902777777777779,471
DHW-T106-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.11111111111111,480,11.11111111111111,480
DHW-T107-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,12.24537037037037,529,12.24537037037037,529
DHW-T108-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.467592592592593,409,9.467592592592593,409
DHW-T001-GEN-BRG-DE-T-C,0.0,0,1.0648148148148149,46,0.0,0,9.699074074074074,419,10.76388888888889,465
DHW-T002-GEN-BRG-DE-T-C,0.4166666666666667,18,0.0462962962962963,2,0.0,0,10.578703703703704,457,11.041666666666666,477
DHW-T003-GEN-BRG-DE-T-C,0.0,0,0.4166666666666667,18,0.0,0,9.282407407407407,401,9.699074074074074,419
DHW-T004-GEN-BRG-DE-T-C,0.5092592592592593,22,0.23148148148148145,10,0.0,0,12.037037037037036,520,12.777777777777777,552
DHW-T005-GEN-BRG-DE-T-C,0.5092592592592593,22,0.6481481481481481,28,0.0,0,9.12037037037037,394,10.277777777777777,444
DHW-T006-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,13.310185185185187,575,13.310185185185187,575
DHW-T008-GEN-BRG-DE-T-C,0.0,0,0.1851851851851852,8,0.0,0,11.62037037037037,502,11.805555555555555,510
DHW-T009-GEN-BRG-DE-T-C,0.0,0,0.6712962962962963,29,0.0,0,8.981481481481483,388,9.652777777777779,417
DHW-T010-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,9.189814814814815,397,9.189814814814815,397
DHW-T011-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,10.231481481481481,442,10.231481481481481,442
DHW-T012-GEN-BRG-DE-T-C,0.0,0,0.3935185185185185,17,0.0,0,10.092592592592593,436,10.48611111111111,453
DHW-T014-GEN-BRG-DE-T-C,0.0,0,8.078703703703702,349,0.0,0,35.50925925925926,1534,43.58796296296296,1883
DHW-T015-GEN-BRG-DE-T-C,0.0,0,0.9490740740740741,41,0.0,0,9.791666666666666,423,10.74074074074074,464
DHW-T016-GEN-BRG-DE-T-C,0.0,0,0.4398148148148148,19,0.0,0,8.935185185185185,386,9.375,405
DHW-T017-GEN-BRG-DE-T-C,0.0,0,1.5277777777777777,66,0.0,0,9.930555555555555,429,11.458333333333332,495
DHW-T018-GEN-BRG-DE-T-C,0.0,0,1.3888888888888888,60,0.0,0,11.550925925925926,499,12.939814814814815,559
DHW-T019-GEN-BRG-DE-T-C,0.0,0,0.5787037037037037,25,0.0,0,13.356481481481481,577,13.935185185185187,602
DHW-T020-GEN-BRG-DE-T-C,0.0,0,0.4861111111111111,21,0.0,0,10.092592592592593,436,10.578703703703704,457
DHW-T022-GEN-BRG-DE-T-C,0.0,0,0.9722222222222222,42,0.0,0,9.930555555555555,429,10.902777777777779,471
DHW-T023-GEN-BRG-DE-T-C,0.0,0,0.9027777777777777,39,0.0,0,9.86111111111111,426,10.76388888888889,465
DHW-T024-GEN-BRG-DE-T-C,0.0,0,0.7407407407407408,32,0.0,0,9.907407407407408,428,10.648148148148149,460
DHW-T025-GEN-BRG-DE-T-C,0.0,0,0.25462962962962965,11,0.0,0,9.328703703703704,403,9.583333333333334,414
DHW-T026-GEN-BRG-DE-T-C,0.0,0,21.435185185185183,926,0.0,0,78.56481481481481,3394,100.0,4320
DHW-T027-GEN-BRG-DE-T-C,0.0,0,0.1851851851851852,8,0.0,0,9.837962962962964,425,10.023148148148147,433
DHW-T028-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,12.523148148148147,541,12.523148148148147,541
DHW-T029-GEN-BRG-DE-T-C,0.0,0,0.25462962962962965,11,0.0,0,10.416666666666668,450,10.671296296296298,461
DHW-T030-GEN-BRG-DE-T-C,0.0,0,0.6481481481481481,28,0.0,0,10.25462962962963,443,10.902777777777779,471
DHW-T031-GEN-BRG-DE-T-C,0.0,0,1.8981481481481481,82,0.0,0,19.02777777777778,822,20.925925925925924,904
DHW-T032-GEN-BRG-DE-T-C,0.0,0,0.3935185185185185,17,0.0,0,12.175925925925926,526,12.569444444444445,543
DHW-T033-GEN-BRG-DE-T-C,0.0,0,1.087962962962963,47,0.0,0,15.138888888888888,654,16.22685185185185,701
DHW-T034-GEN-BRG-DE-T-C,0.0,0,21.36574074074074,923,0.0,0,78.63425925925925,3397,100.0,4320
DHW-T035-GEN-BRG-DE-T-C,0.0,0,0.23148148148148145,10,0.0,0,11.967592592592592,517,12.199074074074074,527
DHW-T036-GEN-BRG-DE-T-C,0.0,0,0.3935185185185185,17,0.0,0,10.671296296296298,461,11.064814814814815,478
DHW-T037-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,11.50462962962963,497,11.50462962962963,497
DHW-T038-GEN-BRG-DE-T-C,0.0,0,0.1851851851851852,8,0.0,0,13.37962962962963,578,13.564814814814815,586
DHW-T039-GEN-BRG-DE-T-C,0.0,0,1.0416666666666665,45,0.0,0,10.023148148148147,433,11.064814814814815,478
DHW-T040-GEN-BRG-DE-T-C,0.0,0,0.625,27,0.0,0,9.375,405,10.0,432
DHW-T041-GEN-BRG-DE-T-C,0.0,0,22.291666666666668,963,0.0,0,77.70833333333333,3357,100.0,4320
DHW-T042-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,11.967592592592592,517,11.967592592592592,517
DHW-T043-GEN-BRG-DE-T-C,0.0,0,0.9259259259259258,40,0.0,0,10.601851851851851,458,11.527777777777779,498
DHW-T044-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,10.76388888888889,465,10.76388888888889,465
DHW-T045-GEN-BRG-DE-T-C,0.0,0,0.8333333333333334,36,0.0,0,10.625,459,11.458333333333332,495
DHW-T046-GEN-BRG-DE-T-C,0.0,0,15.555555555555555,672,0.0,0,84.44444444444444,3648,100.0,4320
DHW-T047-GEN-BRG-DE-T-C,0.0,0,22.47685185185185,971,0.0,0,77.52314814814815,3349,100.0,4320
DHW-T048-GEN-BRG-DE-T-C,0.0,0,0.23148148148148145,10,0.0,0,10.324074074074074,446,10.555555555555555,456
DHW-T049-GEN-BRG-DE-T-C,0.0,0,0.20833333333333334,9,0.0,0,10.231481481481481,442,10.439814814814815,451
DHW-T050-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,10.324074074074074,446,10.324074074074074,446
DHW-T051-GEN-BRG-DE-T-C,0.0,0,1.2037037037037037,52,0.0,0,10.625,459,11.828703703703704,511
DHW-T052-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,10.856481481481481,469,10.856481481481481,469
DHW-T053-GEN-BRG-DE-T-C,0.0,0,0.23148148148148145,10,0.0,0,12.175925925925926,526,12.407407407407407,536
DHW-T054-GEN-BRG-DE-T-C,0.0,0,0.625,27,0.0,0,11.180555555555555,483,11.805555555555555,510
DHW-T055-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,15.300925925925926,661,15.300925925925926,661
DHW-T056-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,12.01388888888889,519,12.01388888888889,519
DHW-T057-GEN-BRG-DE-T-C,0.0,0,1.2037037037037037,52,0.0,0,10.601851851851851,458,11.805555555555555,510
DHW-T058-GEN-BRG-DE-T-C,0.0,0,0.4629629629629629,20,0.0,0,10.972222222222221,474,11.435185185185185,494
DHW-T059-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,11.157407407407408,482,11.157407407407408,482
DHW-T060-GEN-BRG-DE-T-C,0.0,0,13.055555555555557,564,0.0,0,86.94444444444444,3756,100.0,4320
DHW-T061-GEN-BRG-DE-T-C,0.0,0,21.666666666666668,936,0.0,0,78.33333333333333,3384,100.0,4320
DHW-T062-GEN-BRG-DE-T-C,0.0,0,1.2731481481481481,55,0.0,0,11.087962962962964,479,12.36111111111111,534
DHW-T063-GEN-BRG-DE-T-C,0.0,0,1.7592592592592593,76,0.0,0,34.629629629629626,1496,36.388888888888886,1572
DHW-T064-GEN-BRG-DE-T-C,0.0,0,0.9490740740740741,41,0.0,0,11.226851851851851,485,12.175925925925926,526
DHW-T065-GEN-BRG-DE-T-C,0.0,0,1.412037037037037,61,0.0,0,11.203703703703702,484,12.61574074074074,545
DHW-T066-GEN-BRG-DE-T-C,0.0,0,0.7638888888888888,33,0.0,0,15.833333333333332,684,16.59722222222222,717
DHW-T067-GEN-BRG-DE-T-C,0.0,0,0.4629629629629629,20,0.0,0,17.84722222222222,771,18.310185185185183,791
DHW-T068-GEN-BRG-DE-T-C,0.0,0,0.8564814814814815,37,0.0,0,10.231481481481481,442,11.087962962962964,479
DHW-T069-GEN-BRG-DE-T-C,0.0,0,0.4861111111111111,21,0.0,0,9.328703703703704,403,9.814814814814815,424
DHW-T070-GEN-BRG-DE-T-C,0.0,0,0.4861111111111111,21,0.0,0,9.050925925925926,391,9.537037037037036,412
DHW-T071-GEN-BRG-DE-T-C,0.0,0,2.4074074074074074,104,0.0,0,10.185185185185185,440,12.592592592592592,544
DHW-T072-GEN-BRG-DE-T-C,0.0,0,15.25462962962963,659,0.0,0,84.74537037037037,3661,100.0,4320
DHW-T074-GEN-BRG-DE-T-C,0.0,0,0.5787037037037037,25,0.0,0,10.972222222222221,474,11.550925925925926,499
DHW-T078-GEN-BRG-DE-T-C,0.0,0,1.7824074074074074,77,0.0,0,20.578703703703706,889,22.36111111111111,966
DHW-T079-GEN-BRG-DE-T-C,0.0,0,0.3703703703703704,16,0.0,0,10.76388888888889,465,11.13425925925926,481
DHW-T080-GEN-BRG-DE-T-C,0.0,0,0.6018518518518519,26,0.0,0,9.444444444444445,408,10.046296296296296,434
DHW-T081-GEN-BRG-DE-T-C,0.0,0,0.25462962962962965,11,0.0,0,12.060185185185185,521,12.314814814814815,532
DHW-T082-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,12.268518518518519,530,12.268518518518519,530
DHW-T083-GEN-BRG-DE-T-C,0.0,0,15.185185185185185,656,0.0,0,84.81481481481481,3664,100.0,4320
DHW-T084-GEN-BRG-DE-T-C,0.0,0,0.5787037037037037,25,0.0,0,18.958333333333332,819,19.537037037037035,844
DHW-T085-GEN-BRG-DE-T-C,0.0,0,1.1805555555555556,51,0.0,0,13.00925925925926,562,14.189814814814813,613
DHW-T086-GEN-BRG-DE-T-C,0.0,0,0.787037037037037,34,0.0,0,11.018518518518519,476,11.805555555555555,510
DHW-T087-GEN-BRG-DE-T-C,0.0,0,0.625,27,0.0,0,10.532407407407407,455,11.157407407407408,482
DHW-T088-GEN-BRG-DE-T-C,0.0,0,0.1851851851851852,8,0.0,0,10.810185185185185,467,10.99537037037037,475
DHW-T089-GEN-BRG-DE-T-C,0.0,0,0.8101851851851851,35,0.0,0,13.240740740740742,572,14.050925925925926,607
DHW-T090-GEN-BRG-DE-T-C,0.0,0,1.5277777777777777,66,0.0,0,10.231481481481481,442,11.75925925925926,508
DHW-T091-GEN-BRG-DE-T-C,3.2870370370370368,142,12.63888888888889,546,0.0,0,84.07407407407408,3632,100.0,4320
DHW-T092-GEN-BRG-DE-T-C,0.0,0,0.8333333333333334,36,0.0,0,8.61111111111111,372,9.444444444444445,408
DHW-T094-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,10.092592592592593,436,10.092592592592593,436
DHW-T095-GEN-BRG-DE-T-C,0.0,0,1.1805555555555556,51,0.0,0,9.421296296296296,407,10.601851851851851,458
DHW-T097-GEN-BRG-DE-T-C,0.0,0,13.958333333333334,603,0.0,0,86.04166666666667,3717,100.0,4320
DHW-T100-GEN-BRG-DE-T-C,0.0,0,0.625,27,0.0,0,10.972222222222221,474,11.597222222222223,501
DHW-T101-GEN-BRG-DE-T-C,0.0,0,0.8101851851851851,35,0.0,0,10.069444444444445,435,10.87962962962963,470
DHW-T102-GEN-BRG-DE-T-C,0.0,0,0.3703703703703704,16,0.0,0,10.555555555555555,456,10.925925925925926,472
DHW-T103-GEN-BRG-DE-T-C,0.0,0,0.3935185185185185,17,0.0,0,9.953703703703704,430,10.347222222222221,447
DHW-T104-GEN-BRG-DE-T-C,0.0,0,1.6666666666666667,72,0.0,0,9.074074074074074,392,10.74074074074074,464
DHW-T105-GEN-BRG-DE-T-C,0.0,0,0.9953703703703705,43,0.0,0,10.810185185185185,467,11.805555555555555,510
DHW-T106-GEN-BRG-DE-T-C,0.0,0,0.1851851851851852,8,0.0,0,10.925925925925926,472,11.11111111111111,480
DHW-T107-GEN-BRG-DE-T-C,0.0,0,0.6712962962962963,29,0.0,0,12.24537037037037,529,12.916666666666668,558
DHW-T108-GEN-BRG-DE-T-C,0.0,0,0.0,0,0.0,0,9.467592592592593,409,9.467592592592593,409
DHW-T001-GEN-BRG-NDE-T-C,0.0,0,1.574074074074074,68,0.0,0,9.49074074074074,410,11.064814814814815,478
DHW-T002-GEN-BRG-NDE-T-C,0.4166666666666667,18,0.625,27,0.0,0,10.578703703703704,457,11.62037037037037,502
DHW-T003-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,9.282407407407407,401,9.652777777777779,417
DHW-T004-GEN-BRG-NDE-T-C,0.4166666666666667,18,0.4629629629629629,20,0.0,0,12.12962962962963,524,13.00925925925926,562
DHW-T005-GEN-BRG-NDE-T-C,0.5092592592592593,22,0.6944444444444444,30,0.0,0,9.12037037037037,394,10.324074074074074,446
DHW-T006-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,13.310185185185187,575,13.310185185185187,575
DHW-T008-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,11.643518518518519,503,11.643518518518519,503
DHW-T009-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,8.981481481481483,388,9.351851851851851,404
DHW-T010-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,9.00462962962963,389,9.189814814814815,397
DHW-T011-GEN-BRG-NDE-T-C,0.0,0,0.3935185185185185,17,0.0,0,10.231481481481481,442,10.625,459
DHW-T012-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,10.092592592592593,436,10.277777777777777,444
DHW-T014-GEN-BRG-NDE-T-C,0.0,0,6.50462962962963,281,0.0,0,37.083333333333336,1602,43.58796296296296,1883
DHW-T015-GEN-BRG-NDE-T-C,0.0,0,0.3935185185185185,17,0.0,0,9.791666666666666,423,10.185185185185185,440
DHW-T016-GEN-BRG-NDE-T-C,0.0,0,0.4166666666666667,18,0.0,0,8.88888888888889,384,9.305555555555555,402
DHW-T017-GEN-BRG-NDE-T-C,0.0,0,1.0648148148148149,46,0.0,0,9.953703703703704,430,11.018518518518519,476
DHW-T018-GEN-BRG-NDE-T-C,0.0,0,0.787037037037037,34,0.0,0,11.73611111111111,507,12.523148148148147,541
DHW-T019-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,13.356481481481481,577,13.726851851851851,593
DHW-T020-GEN-BRG-NDE-T-C,0.0,0,1.4351851851851851,62,0.0,0,10.092592592592593,436,11.527777777777779,498
DHW-T022-GEN-BRG-NDE-T-C,0.0,0,0.8333333333333334,36,0.0,0,9.930555555555555,429,10.76388888888889,465
DHW-T023-GEN-BRG-NDE-T-C,0.0,0,0.6712962962962963,29,0.0,0,9.86111111111111,426,10.532407407407407,455
DHW-T024-GEN-BRG-NDE-T-C,0.0,0,0.6018518518518519,26,0.0,0,9.907407407407408,428,10.50925925925926,454
DHW-T025-GEN-BRG-NDE-T-C,0.0,0,0.8564814814814815,37,0.0,0,9.097222222222221,393,9.953703703703704,430
DHW-T026-GEN-BRG-NDE-T-C,0.0,0,14.004629629629632,605,0.0,0,85.99537037037037,3715,100.0,4320
DHW-T027-GEN-BRG-NDE-T-C,0.0,0,0.4166666666666667,18,0.0,0,9.837962962962964,425,10.25462962962963,443
DHW-T028-GEN-BRG-NDE-T-C,0.0,0,0.3935185185185185,17,0.0,0,12.453703703703704,538,12.847222222222221,555
DHW-T029-GEN-BRG-NDE-T-C,0.0,0,0.5555555555555556,24,0.0,0,10.671296296296298,461,11.226851851851851,485
DHW-T030-GEN-BRG-NDE-T-C,0.0,0,0.8333333333333334,36,0.0,0,10.439814814814815,451,11.273148148148149,487
DHW-T031-GEN-BRG-NDE-T-C,0.0,0,0.5787037037037037,25,0.0,0,20.324074074074076,878,20.90277777777778,903
DHW-T032-GEN-BRG-NDE-T-C,0.0,0,0.5787037037037037,25,0.0,0,12.36111111111111,534,12.939814814814815,559
DHW-T033-GEN-BRG-NDE-T-C,0.0,0,0.4861111111111111,21,0.0,0,15.37037037037037,664,15.856481481481483,685
DHW-T034-GEN-BRG-NDE-T-C,0.0,0,14.398148148148149,622,0.0,0,85.60185185185185,3698,100.0,4320
DHW-T035-GEN-BRG-NDE-T-C,0.0,0,0.7638888888888888,33,0.0,0,11.967592592592592,517,12.731481481481483,550
DHW-T036-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,10.50925925925926,454,10.694444444444445,462
DHW-T037-GEN-BRG-NDE-T-C,0.0,0,0.3935185185185185,17,0.0,0,11.50462962962963,497,11.898148148148149,514
DHW-T038-GEN-BRG-NDE-T-C,0.0,0,0.4629629629629629,20,0.0,0,13.37962962962963,578,13.842592592592592,598
DHW-T039-GEN-BRG-NDE-T-C,0.0,0,0.4398148148148148,19,0.0,0,10.0,432,10.439814814814815,451
DHW-T040-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,9.606481481481481,415,9.976851851851851,431
DHW-T041-GEN-BRG-NDE-T-C,0.0,0,19.375,837,0.0,0,80.625,3483,100.0,4320
DHW-T042-GEN-BRG-NDE-T-C,0.0,0,0.625,27,0.0,0,11.967592592592592,517,12.592592592592592,544
DHW-T043-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,10.601851851851851,458,10.787037037037036,466
DHW-T044-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,10.76388888888889,465,10.76388888888889,465
DHW-T045-GEN-BRG-NDE-T-C,0.0,0,0.4398148148148148,19,0.0,0,10.601851851851851,458,11.041666666666666,477
DHW-T046-GEN-BRG-NDE-T-C,0.0,0,12.777777777777777,552,0.0,0,87.22222222222223,3768,100.0,4320
DHW-T047-GEN-BRG-NDE-T-C,0.0,0,10.99537037037037,475,0.0,0,89.00462962962963,3845,100.0,4320
DHW-T048-GEN-BRG-NDE-T-C,0.0,0,0.23148148148148145,10,0.0,0,10.231481481481481,442,10.462962962962962,452
DHW-T049-GEN-BRG-NDE-T-C,0.0,0,0.6018518518518519,26,0.0,0,10.439814814814815,451,11.041666666666666,477
DHW-T050-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,10.324074074074074,446,10.324074074074074,446
DHW-T051-GEN-BRG-NDE-T-C,0.0,0,1.4583333333333333,63,0.0,0,10.601851851851851,458,12.060185185185185,521
DHW-T052-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,10.856481481481481,469,11.041666666666666,477
DHW-T053-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,12.175925925925926,526,12.36111111111111,534
DHW-T054-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,11.180555555555555,483,11.180555555555555,483
DHW-T055-GEN-BRG-NDE-T-C,0.0,0,0.4166666666666667,18,0.0,0,15.300925925925926,661,15.717592592592592,679
DHW-T056-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,11.828703703703704,511,12.199074074074074,527
DHW-T057-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,10.648148148148149,460,10.833333333333334,468
DHW-T058-GEN-BRG-NDE-T-C,0.0,0,0.25462962962962965,11,0.0,0,10.99537037037037,475,11.25,486
DHW-T059-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,11.157407407407408,482,11.527777777777779,498
DHW-T060-GEN-BRG-NDE-T-C,0.0,0,13.703703703703704,592,0.0,0,86.29629629629629,3728,100.0,4320
DHW-T061-GEN-BRG-NDE-T-C,0.0,0,13.935185185185187,602,0.0,0,86.06481481481481,3718,100.0,4320
DHW-T062-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,11.087962962962964,479,11.087962962962964,479
DHW-T063-GEN-BRG-NDE-T-C,0.0,0,4.143518518518519,179,0.0,0,32.4537037037037,1402,36.59722222222222,1581
DHW-T064-GEN-BRG-NDE-T-C,0.0,0,1.0185185185185186,44,0.0,0,11.226851851851851,485,12.24537037037037,529
DHW-T065-GEN-BRG-NDE-T-C,0.0,0,0.9953703703703705,43,0.0,0,10.76388888888889,465,11.75925925925926,508
DHW-T066-GEN-BRG-NDE-T-C,0.0,0,1.8981481481481481,82,0.0,0,15.717592592592592,679,17.61574074074074,761
DHW-T067-GEN-BRG-NDE-T-C,0.0,0,1.7824074074074074,77,0.0,0,16.712962962962962,722,18.49537037037037,799
DHW-T068-GEN-BRG-NDE-T-C,0.0,0,0.8796296296296297,38,0.0,0,10.046296296296296,434,10.925925925925926,472
DHW-T069-GEN-BRG-NDE-T-C,0.0,0,0.7175925925925926,31,0.0,0,9.328703703703704,403,10.046296296296296,434
DHW-T070-GEN-BRG-NDE-T-C,0.0,0,0.6481481481481481,28,0.0,0,9.328703703703704,403,9.976851851851851,431
DHW-T071-GEN-BRG-NDE-T-C,0.0,0,1.087962962962963,47,0.0,0,10.416666666666668,450,11.50462962962963,497
DHW-T072-GEN-BRG-NDE-T-C,0.0,0,16.25,702,0.0,0,83.75,3618,100.0,4320
DHW-T074-GEN-BRG-NDE-T-C,0.0,0,1.4814814814814816,64,0.0,0,10.972222222222221,474,12.453703703703704,538
DHW-T078-GEN-BRG-NDE-T-C,0.0,0,1.875,81,0.0,0,20.671296296296298,893,22.546296296296298,974
DHW-T079-GEN-BRG-NDE-T-C,0.0,0,0.8796296296296297,38,0.0,0,10.76388888888889,465,11.643518518518519,503
DHW-T080-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,9.49074074074074,410,9.86111111111111,426
DHW-T081-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,12.060185185185185,521,12.430555555555555,537
DHW-T082-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,12.268518518518519,530,12.453703703703704,538
DHW-T083-GEN-BRG-NDE-T-C,0.0,0,17.175925925925924,742,0.0,0,82.82407407407408,3578,100.0,4320
DHW-T084-GEN-BRG-NDE-T-C,0.0,0,0.4398148148148148,19,0.0,0,18.98148148148148,820,19.421296296296298,839
DHW-T085-GEN-BRG-NDE-T-C,0.0,0,0.9953703703703705,43,0.0,0,13.356481481481481,577,14.351851851851851,620
DHW-T086-GEN-BRG-NDE-T-C,0.0,0,1.3657407407407407,59,0.0,0,11.203703703703702,484,12.569444444444445,543
DHW-T087-GEN-BRG-NDE-T-C,0.0,0,0.4398148148148148,19,0.0,0,10.532407407407407,455,10.972222222222221,474
DHW-T088-GEN-BRG-NDE-T-C,0.0,0,0.4166666666666667,18,0.0,0,10.810185185185185,467,11.226851851851851,485
DHW-T089-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,13.240740740740742,572,13.425925925925927,580
DHW-T090-GEN-BRG-NDE-T-C,0.0,0,0.5787037037037037,25,0.0,0,10.231481481481481,442,10.810185185185185,467
DHW-T091-GEN-BRG-NDE-T-C,3.2870370370370368,142,14.699074074074073,635,0.0,0,82.01388888888889,3543,100.0,4320
DHW-T092-GEN-BRG-NDE-T-C,0.0,0,0.1851851851851852,8,0.0,0,8.796296296296296,380,8.981481481481483,388
DHW-T094-GEN-BRG-NDE-T-C,0.0,0,0.5555555555555556,24,0.0,0,9.907407407407408,428,10.462962962962962,452
DHW-T095-GEN-BRG-NDE-T-C,0.0,0,0.8101851851851851,35,0.0,0,9.421296296296296,407,10.231481481481481,442
DHW-T097-GEN-BRG-NDE-T-C,0.0,0,14.722222222222223,636,0.0,0,85.27777777777777,3684,100.0,4320
DHW-T100-GEN-BRG-NDE-T-C,0.0,0,0.6712962962962963,29,0.0,0,10.972222222222221,474,11.643518518518519,503
DHW-T101-GEN-BRG-NDE-T-C,0.0,0,1.25,54,0.0,0,10.069444444444445,435,11.319444444444445,489
DHW-T102-GEN-BRG-NDE-T-C,0.0,0,0.3703703703703704,16,0.0,0,10.648148148148149,460,11.018518518518519,476
DHW-T103-GEN-BRG-NDE-T-C,0.0,0,1.4814814814814816,64,0.0,0,9.953703703703704,430,11.435185185185185,494
DHW-T104-GEN-BRG-NDE-T-C,0.0,0,0.8101851851851851,35,0.0,0,9.027777777777777,390,9.837962962962964,425
DHW-T105-GEN-BRG-NDE-T-C,0.0,0,0.3935185185185185,17,0.0,0,10.902777777777779,471,11.296296296296296,488
DHW-T106-GEN-BRG-NDE-T-C,0.0,0,0.787037037037037,34,0.0,0,10.87962962962963,470,11.666666666666666,504
DHW-T107-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,12.24537037037037,529,12.24537037037037,529
DHW-T108-GEN-BRG-NDE-T-C,0.0,0,0.0,0,0.0,0,9.467592592592593,409,9.467592592592593,409
DHW-T001-GEN-COOLING-T-C,100.0,4320,0.0,0,0.0,0,0.0,0,100.0,4320
DHW-T002-GEN-COOLING-T-C,0.4166666666666667,18,0.0462962962962963,2,0.0,0,10.578703703703704,457,11.041666666666666,477
DHW-T003-GEN-COOLING-T-C,0.0,0,0.0,0,0.0,0,9.282407407407407,401,9.282407407407407,401
DHW-T004-GEN-COOLING-T-C,0.4629629629629629,20,0.0462962962962963,2,0.0,0,12.083333333333334,522,12.592592592592592,544
DHW-T005-GEN-COOLING-T-C,0.5092592592592593,22,0.0462962962962963,2,0.0,0,9.12037037037037,394,9.675925925925926,418
DHW-T006-GEN-COOLING-T-C,0.0,0,0.0,0,0.0,0,13.310185185185187,575,13.310185185185187,575
DHW-T008-GEN-COOLING-T-C,0.0,0,0.0,0,0.0,0,11.643518518518519,503,11.643518518518519,503
